,person,offer_id,time_received,time_viewed,time_transaction,time_completed,amount_with_offer,label_effective_offer
16960,5665.0,5,21.0,21.75,",21.75",21.75,19.56,1
16961,5665.0,2,24.0,26.0,25.75,,12.84,1
16962,385.0,1,0.0,0.5,,,0.0,0
16963,385.0,1,7.0,7.5,,,0.0,0
16964,385.0,9,14.0,,",18.75",18.75,13.74,1
16965,385.0,2,21.0,27.25,24.75,,12.77,1
16966,5671.0,0,0.0,1.75,",5.5,7.0",,6.3500000000000005,0
16967,5671.0,2,7.0,,7.0,,4.07,1
16968,5671.0,7,17.0,,-1,,0.0,-1
16969,5673.0,5,0.0,1.0,,,0.0,0
16970,5673.0,5,7.0,7.5,",9.5",9.5,23.26,1
16971,5673.0,6,17.0,17.75,",20.0",20.0,20.73,1
16972,5673.0,3,21.0,21.5,,,0.0,0
16973,5674.0,1,0.0,0.75,,,0.0,0
16974,5674.0,0,7.0,7.0,",10.25,11.25,13.5",,12.57,0
16975,5674.0,0,24.0,26.25,,,0.0,0
16976,5674.0,9,14.0,,,,0.0,0
16977,5674.0,2,17.0,,-1,,0.0,-1
16978,5675.0,1,0.0,1.75,",0.25,2.75",,6.01,0
16979,5675.0,1,7.0,7.75,",8.0",,5.43,0
16980,5675.0,2,14.0,,-1,,0.0,-1
16981,5675.0,2,24.0,,-1,,0.0,-1
16982,5675.0,0,17.0,17.0,",19.0,20.5,23.75",,6.3100000000000005,0
16983,5676.0,4,0.0,,",2.5,3.0",3.0,27.160000000000004,1
16984,5676.0,2,7.0,,7.25,,9.95,1
16985,5676.0,2,17.0,17.25,17.5,,10.43,1
16986,5676.0,9,24.0,28.5,",28.5",28.5,11.16,1
16987,5677.0,8,0.0,2.5,",3.75",,0.55,0
16988,5677.0,4,7.0,,,,0.0,0
16989,5677.0,6,14.0,14.75,",17.5,22.75",,10.75,0
16990,5677.0,6,17.0,18.75,",17.5,22.75",22.75,10.75,1
16991,5677.0,5,21.0,21.25,",22.75",22.75,8.07,1
16992,4938.0,6,0.0,5.0,",1.5",1.5,17.09,1
16993,4938.0,6,7.0,7.25,",15.5",15.5,16.63,1
16994,4938.0,5,14.0,16.0,",15.5",15.5,16.63,1
16995,4938.0,1,17.0,17.5,,,0.0,0
16996,8429.0,6,0.0,2.0,",2.75",2.75,13.38,1
16997,8429.0,6,17.0,18.75,",19.5,20.25",20.25,15.09,1
16998,8429.0,0,7.0,7.5,",8.25,9.75",9.75,18.42,1
16999,8429.0,3,21.0,,",21.5",21.5,22.49,1
17000,8429.0,2,24.0,,26.25,,10.34,1
17001,11162.0,6,0.0,3.5,",2.75",2.75,17.36,1
17002,11162.0,6,21.0,,",21.5",21.5,11.67,1
17003,11162.0,2,7.0,,-1,,0.0,-1
17004,11162.0,0,14.0,14.75,",17.0",17.0,13.79,1
17005,11162.0,8,17.0,17.0,",17.0",17.0,13.79,1
17006,11162.0,8,24.0,24.75,",25.0",25.0,25.97,1
17007,465.0,9,0.0,14.0,",1.75",,2.43,0
17008,465.0,2,21.0,,21.75,,0.92,1
17009,5681.0,3,0.0,,",1.0",1.0,19.52,1
17010,5681.0,3,14.0,,",15.0",15.0,16.32,1
17011,5681.0,2,17.0,,-1,,0.0,-1
17012,5681.0,9,21.0,,",21.25",21.25,21.58,1
17013,5681.0,6,24.0,24.0,",24.25",24.25,19.09,1
17014,6575.0,6,0.0,0.0,",3.25",3.25,16.86,1
17015,6575.0,0,7.0,7.25,,,0.0,0
17016,6575.0,4,17.0,18.0,",21.0,26.5",26.5,35.769999999999996,1
17017,6575.0,2,24.0,25.25,26.5,,21.13,1
17018,9943.0,8,0.0,1.5,",4.0",4.0,9.92,1
17019,9943.0,8,24.0,24.0,",24.0",24.0,10.15,1
17020,9943.0,2,21.0,23.25,21.25,,15.41,1
17021,5686.0,5,0.0,0.25,",0.75,1.5,1.75",1.75,10.61,1
17022,5686.0,5,21.0,21.5,",21.75,22.0,24.5",24.5,7.84,1
17023,5686.0,2,7.0,,-1,,0.0,-1
17024,5686.0,2,17.0,19.0,20.0,,3.17,1
17025,5686.0,8,24.0,24.0,",24.5,24.75,26.5,28.75",28.75,16.830000000000002,1
17026,11245.0,8,0.0,2.25,",3.5,4.75",,3.5700000000000003,0
17027,11245.0,5,7.0,7.0,",7.75,9.25,10.25,11.0,11.5,11.75",11.75,8.600000000000001,1
17028,11245.0,3,14.0,15.75,",16.25,16.5,17.75,19.5,20.5",,11.850000000000001,0
17029,11245.0,3,17.0,17.5,",17.75,19.5,20.5,23.5,23.75",,8.799999999999999,0
17030,11245.0,9,21.0,,",23.5,23.75",,1.7000000000000002,0
17031,11245.0,2,24.0,,-1,,0.0,-1
17032,5309.0,6,0.0,0.0,",5.0,6.0",,6.4399999999999995,0
17033,5309.0,7,7.0,9.25,-1,,0.0,-1
17034,5309.0,9,17.0,,",21.5",,3.64,0
17035,5309.0,1,21.0,21.25,",21.5",,3.64,0
17036,5309.0,3,24.0,24.0,",26.25,27.75,28.5",,5.300000000000001,0
17037,5692.0,8,0.0,1.5,",0.75",0.75,20.92,1
17038,5692.0,8,14.0,14.5,",16.0",16.0,22.94,1
17039,5692.0,4,7.0,,",16.0",16.0,22.94,1
17040,5692.0,4,21.0,22.75,",28.25",28.25,25.79,1
17041,5692.0,0,17.0,19.0,",18.0",18.0,18.48,1
17042,5694.0,4,0.0,,",2.75,7.5",,5.0600000000000005,0
17043,5694.0,4,7.0,,",7.5,13.5,15.25",,12.36,0
17044,5694.0,0,14.0,14.25,",15.25,19.25",,15.49,0
17045,5694.0,8,17.0,17.5,",19.25",19.25,10.0,1
17046,5694.0,5,24.0,28.75,",26.5,26.75",26.75,10.51,1
17047,5695.0,0,0.0,1.0,",2.5",2.5,22.29,1
17048,5695.0,9,7.0,,",13.25",13.25,34.33,1
17049,5695.0,7,14.0,15.0,14.75,,26.74,1
17050,5695.0,2,17.0,,-1,,0.0,-1
17051,5695.0,3,21.0,,",23.5",23.5,21.43,1
17052,5695.0,3,24.0,,,,0.0,0
17053,5697.0,0,0.0,0.0,",0.25,0.75,2.5,5.5,5.75",,15.040000000000001,0
17054,5697.0,8,14.0,17.5,",18.75",18.75,5.33,1
17055,5697.0,3,21.0,,",24.75",,2.44,0
17056,5697.0,3,24.0,,",24.75",,2.44,0
17057,5699.0,4,0.0,,",2.0",2.0,21.85,1
17058,5699.0,8,7.0,10.75,,,0.0,0
17059,5699.0,8,17.0,17.25,",17.0",17.0,20.06,1
17060,5699.0,7,14.0,16.0,15.5,,19.33,1
17061,5699.0,7,24.0,24.75,24.5,,20.41,1
17062,5699.0,6,21.0,22.5,",23.25",23.25,22.07,1
17063,5701.0,7,0.0,4.5,0.25,,16.43,1
17064,5701.0,5,7.0,7.0,",8.25",8.25,15.11,1
17065,5701.0,8,24.0,24.75,",24.0",24.0,7.88,1
17066,5615.0,1,0.0,0.5,",4.0",,5.6,0
17067,5615.0,1,21.0,25.0,",21.5",21.5,12.04,1
17068,5615.0,7,17.0,18.0,-1,,0.0,-1
17069,5705.0,7,0.0,1.0,-1,,0.0,-1
17070,5705.0,8,14.0,14.25,",14.75",14.75,25.9,1
17071,5705.0,6,24.0,24.75,",25.25",25.25,17.63,1
17072,5706.0,3,0.0,1.25,",2.75",2.75,10.75,1
17073,5706.0,8,7.0,11.5,",8.25",8.25,7.5600000000000005,1
17074,5706.0,8,24.0,24.25,",25.0",25.0,12.8,1
17075,5706.0,1,14.0,14.25,",16.75",,9.85,0
17076,5707.0,9,0.0,1.5,",4.5",4.5,11.28,1
17077,5707.0,4,14.0,,",22.25",,4.26,0
17078,5707.0,3,17.0,17.5,",22.25",,4.26,0
17079,5708.0,3,0.0,,,,0.0,0
17080,5708.0,9,14.0,,",16.5",,4.57,0
17081,5708.0,0,21.0,21.25,",23.25",,1.4,0
17082,5708.0,7,24.0,26.0,-1,,0.0,-1
17083,616.0,9,0.0,,,,0.0,0
17084,616.0,7,7.0,7.0,8.0,,1.18,1
17085,616.0,2,14.0,,16.5,,2.62,1
17086,616.0,2,21.0,,23.5,,2.09,1
17087,616.0,1,17.0,18.5,,,0.0,0
17088,616.0,1,24.0,29.5,",24.75",,2.42,0
17089,5712.0,9,0.0,0.0,,,0.0,0
17090,5712.0,3,7.0,7.25,",7.5",7.5,20.45,1
17091,5712.0,3,21.0,21.75,",21.75",21.75,25.36,1
17092,5712.0,5,14.0,14.0,",16.75",16.75,19.14,1
17093,5712.0,4,17.0,17.25,",18.75,21.75",21.75,42.480000000000004,1
17094,5713.0,8,0.0,2.5,",2.75",2.75,20.92,1
17095,5713.0,8,17.0,17.25,",17.25",17.25,5.53,1
17096,5713.0,7,14.0,14.25,15.25,,14.72,1
17097,5713.0,5,21.0,21.0,",22.0",22.0,23.96,1
17098,632.0,5,0.0,0.5,",3.0,4.0,4.5",4.5,10.63,1
17099,632.0,9,7.0,12.0,",7.0,7.5,9.5,13.0,13.75",13.75,19.16,1
17100,632.0,8,14.0,14.5,",15.0,16.0",16.0,10.13,1
17101,632.0,1,17.0,17.25,",19.0,20.25",,10.92,0
17102,632.0,3,24.0,26.75,",25.0,25.5,29.25,29.75",,3.3,0
17103,5715.0,0,0.0,2.5,",3.75",,0.77,0
17104,5715.0,8,7.0,10.75,",11.0",11.0,6.8100000000000005,1
17105,5715.0,8,17.0,20.5,",21.5",,1.24,0
17106,5715.0,4,24.0,,",26.75,27.0",,5.08,0
17107,16938.0,6,0.0,0.5,",1.0",1.0,12.08,1
17108,16938.0,8,7.0,7.5,",7.25",7.25,16.47,1
17109,16938.0,3,14.0,,",14.75",14.75,12.98,1
17110,16938.0,4,17.0,20.75,",19.0,20.75,23.25",23.25,36.349999999999994,1
17111,16938.0,5,24.0,24.75,",25.0",25.0,12.05,1
17112,650.0,1,0.0,0.5,",0.75",,2.26,0
17113,650.0,7,7.0,8.5,-1,,0.0,-1
17114,650.0,6,17.0,17.0,",17.25,26.25",,7.489999999999999,0
17115,650.0,6,24.0,,",26.25,27.5",27.5,11.85,1
17116,650.0,5,21.0,21.0,",26.25",26.25,7.27,1
17117,5718.0,2,0.0,,2.25,,16.71,1
17118,5718.0,9,21.0,,",28.0",,31.4,0
17119,5718.0,9,24.0,24.0,",28.0",28.0,31.4,1
17120,5720.0,1,0.0,2.25,",2.25",2.25,25.02,1
17121,5720.0,7,14.0,16.75,-1,,0.0,-1
17122,5720.0,7,24.0,,24.75,,21.73,1
17123,5720.0,6,17.0,18.0,",18.25",18.25,34.89,1
17124,5720.0,4,21.0,,",22.0",22.0,42.7,1
17125,5600.0,2,0.0,2.0,-1,,0.0,-1
17126,5600.0,2,7.0,9.5,-1,,0.0,-1
17127,5600.0,6,14.0,14.75,",14.5",14.5,22.46,1
17128,5600.0,3,17.0,,",18.5",18.5,27.32,1
17129,5600.0,8,24.0,25.0,,,0.0,0
17130,687.0,0,0.0,0.75,",0.75,2.5",2.5,325.36999999999995,1
17131,687.0,7,7.0,9.5,9.5,,7.42,1
17132,687.0,1,14.0,19.0,",16.5",,2.62,0
17133,2096.0,4,0.0,,",5.75,7.25",,1.99,0
17134,2096.0,8,7.0,7.0,",7.25",,0.72,0
17135,2096.0,7,14.0,18.5,16.75,,3.88,1
17136,2096.0,7,21.0,21.5,23.25,,0.79,1
17137,2096.0,7,24.0,24.75,-1,,0.0,-1
17138,5725.0,0,0.0,0.5,",2.25",2.25,35.9,1
17139,5725.0,8,7.0,7.5,",11.25",11.25,18.17,1
17140,5725.0,9,14.0,16.0,",16.5",16.5,18.53,1
17141,5725.0,1,17.0,18.25,",17.0",17.0,27.88,1
17142,5725.0,2,21.0,23.75,24.5,,37.64,1
17143,5725.0,6,24.0,24.5,",24.5",24.5,37.64,1
17144,5726.0,1,0.0,2.75,,,0.0,0
17145,5726.0,1,24.0,26.5,",24.75",24.75,26.37,1
17146,5726.0,4,14.0,,",21.0",21.0,25.14,1
17147,5726.0,6,17.0,18.5,",21.0",21.0,25.14,1
17148,5733.0,8,0.0,1.75,,,0.0,0
17149,5733.0,9,7.0,10.0,",7.5",7.5,19.98,1
17150,5733.0,1,17.0,17.25,",18.25",18.25,12.6,1
17151,5733.0,2,24.0,24.5,25.25,,9.62,1
17152,5734.0,8,0.0,0.0,",0.0",0.0,8.11,1
17153,5734.0,5,7.0,7.0,",8.25,10.75,12.5,13.25,13.75",,6.3,0
17154,5734.0,7,14.0,15.5,-1,,0.0,-1
17155,5734.0,9,17.0,18.5,",17.75,19.25",19.25,10.940000000000001,1
17156,5734.0,6,24.0,25.25,",26.5,28.0",28.0,10.11,1
17157,5738.0,5,0.0,0.25,",0.5",0.5,19.31,1
17158,5738.0,4,14.0,,",18.0",,10.1,0
17159,5738.0,7,17.0,,18.0,,10.1,1
17160,5738.0,9,24.0,24.0,",24.25",24.25,17.57,1
17161,5739.0,1,0.0,0.25,",0.75",0.75,25.82,1
17162,5739.0,0,7.0,,",14.0",14.0,21.44,1
17163,5739.0,3,17.0,,",20.5",20.5,21.66,1
17164,5739.0,8,24.0,25.0,",25.0",25.0,23.08,1
17165,5741.0,0,0.0,0.25,",0.5",0.5,628.41,1
17166,5741.0,4,7.0,,",12.25",,12.19,0
17167,5741.0,5,14.0,20.5,,,0.0,0
17168,5741.0,1,21.0,21.75,",24.25",,16.66,0
17169,5741.0,1,24.0,24.0,",24.25",24.25,16.66,1
17170,5744.0,7,0.0,0.75,-1,,0.0,-1
17171,5744.0,9,7.0,12.5,",12.75",12.75,11.74,1
17172,5744.0,2,17.0,,18.5,,17.46,1
17173,5744.0,0,21.0,21.0,",22.25,24.5,24.75,25.0,26.75,27.5,28.0",,58.910000000000004,0
17174,5744.0,0,24.0,24.25,",24.5,24.75,25.0,26.75,27.5",27.5,44.18,1
17175,5746.0,7,0.0,0.25,0.0,,26.81,1
17176,5746.0,7,14.0,,16.0,,21.56,1
17177,5746.0,3,7.0,,",9.75",9.75,28.33,1
17178,5746.0,8,17.0,17.0,",17.0",17.0,19.14,1
17179,5746.0,8,24.0,24.0,",24.75",24.75,17.93,1
17180,5746.0,1,21.0,22.25,",24.75",24.75,17.93,1
17181,5749.0,4,0.0,,",7.75,8.0",8.0,24.799999999999997,1
17182,5749.0,9,7.0,,",7.75,8.0",8.0,24.799999999999997,1
17183,5749.0,0,14.0,14.25,",15.25,18.5,19.5,20.75",,52.39,0
17184,5749.0,0,17.0,19.25,",18.5",18.5,17.33,1
17185,5749.0,1,21.0,21.25,",21.25",21.25,18.64,1
17186,5749.0,5,24.0,25.0,",24.0",24.0,12.71,1
17187,5751.0,5,0.0,0.0,",1.5,2.25",2.25,28.9,1
17188,5751.0,5,14.0,14.75,",16.5",16.5,13.97,1
17189,5751.0,0,7.0,7.0,",7.5,8.25,8.5",8.5,31.72,1
17190,5751.0,8,24.0,24.0,",24.5",24.5,6.02,1
17191,5754.0,8,0.0,1.75,",1.0,5.0",,4.8,0
17192,5754.0,8,14.0,,",16.0",,1.18,0
17193,5754.0,3,17.0,,",21.25,22.75",22.75,9.2,1
17194,5754.0,1,21.0,22.0,",21.25,22.75",,9.2,0
17195,5754.0,6,24.0,24.0,,,0.0,0
17196,12265.0,1,0.0,0.75,",3.5",,3.71,0
17197,12265.0,2,17.0,,-1,,0.0,-1
17198,5755.0,4,0.0,0.25,",2.25",2.25,22.45,1
17199,5755.0,4,7.0,7.0,,,0.0,0
17200,5755.0,4,21.0,21.0,",21.25,23.0",23.0,39.07,1
17201,5755.0,5,14.0,14.0,",18.75",18.75,14.26,1
17202,5755.0,8,17.0,17.0,",18.75",18.75,14.26,1
17203,5755.0,3,24.0,25.25,",25.0",25.0,17.7,1
17204,5756.0,1,0.0,0.0,",1.0",1.0,30.56,1
17205,5756.0,8,7.0,7.0,",7.0",7.0,34.57,1
17206,5756.0,9,14.0,,",19.75",19.75,23.82,1
17207,5756.0,9,21.0,,",22.75",22.75,22.11,1
17208,5756.0,5,17.0,17.5,",19.75",19.75,23.82,1
17209,5756.0,7,24.0,25.0,-1,,0.0,-1
17210,919.0,7,0.0,3.75,2.25,,3.15,1
17211,919.0,8,7.0,9.0,",8.75,10.75",10.75,7.069999999999999,1
17212,919.0,8,21.0,21.5,",26.0",,1.46,0
17213,919.0,3,14.0,,",17.75",,0.2,0
17214,919.0,6,17.0,19.25,",17.75,26.0",,1.66,0
17215,919.0,9,24.0,,",26.0,29.5",,5.359999999999999,0
17216,5763.0,7,0.0,0.25,1.0,,21.01,1
17217,5763.0,5,7.0,7.5,,,0.0,0
17218,5763.0,1,21.0,22.0,",22.25",22.25,23.49,1
17219,5763.0,9,24.0,24.25,",26.25",26.25,18.25,1
17220,5764.0,1,0.0,2.0,",2.25",2.25,17.86,1
17221,5764.0,6,7.0,8.75,",7.5",7.5,16.13,1
17222,5764.0,2,14.0,,14.5,,14.8,1
17223,5764.0,7,17.0,17.25,17.75,,15.24,1
17224,5764.0,4,21.0,,",26.75",26.75,23.3,1
17225,5767.0,7,0.0,1.5,1.75,,8.38,1
17226,5767.0,5,7.0,11.0,",11.5",,6.95,0
17227,5767.0,1,14.0,14.75,",16.0",16.0,20.2,1
17228,5767.0,1,17.0,17.75,",18.0",18.0,12.87,1
17229,5767.0,2,21.0,,22.25,,8.18,1
17230,5767.0,8,24.0,25.5,,,0.0,0
17231,5768.0,2,0.0,0.25,0.5,,15.32,1
17232,5768.0,2,21.0,21.0,22.5,,19.62,1
17233,5768.0,8,7.0,8.0,",9.0",9.0,6.11,1
17234,5768.0,5,24.0,24.0,",24.75",24.75,19.28,1
17235,11626.0,9,0.0,5.5,",4.5",4.5,27.16,1
17236,11626.0,9,14.0,14.75,",15.5",15.5,24.74,1
17237,11626.0,9,21.0,,",25.25",25.25,22.29,1
17238,11626.0,4,7.0,,",15.5",15.5,24.74,1
17239,11626.0,1,17.0,17.0,",17.0",17.0,24.15,1
17240,11626.0,3,24.0,24.5,",25.25",25.25,22.29,1
17241,5771.0,3,0.0,3.25,",4.25",4.25,14.15,1
17242,5771.0,3,14.0,,",16.25",16.25,19.25,1
17243,5771.0,8,7.0,7.0,",8.25",8.25,23.76,1
17244,5771.0,8,24.0,24.5,",25.75",25.75,27.11,1
17245,5771.0,1,17.0,17.0,",19.0",19.0,27.14,1
17246,5772.0,3,0.0,,,,0.0,0
17247,5772.0,4,7.0,,,,0.0,0
17248,5772.0,8,17.0,17.0,,,0.0,0
17249,5772.0,0,21.0,,,,0.0,0
17250,5772.0,2,24.0,,-1,,0.0,0
17251,5774.0,4,0.0,,,,0.0,0
17252,5774.0,4,7.0,,,,0.0,0
17253,5774.0,3,14.0,,",20.5",20.5,6.2,1
17254,5774.0,5,17.0,22.25,",20.5,22.25",22.25,25.68,1
17255,6536.0,8,0.0,3.75,",5.0",,2.96,0
17256,6536.0,6,7.0,7.25,",7.25,9.75",9.75,10.15,1
17257,6536.0,6,21.0,21.0,",21.5,25.25,26.0",26.0,10.0,1
17258,6536.0,4,14.0,,",15.25,16.0,16.25",16.25,23.72,1
17259,6536.0,2,17.0,,-1,,0.0,-1
17260,6536.0,5,24.0,27.0,",25.25,26.0",26.0,7.49,1
17261,5778.0,7,0.0,2.25,-1,,0.0,-1
17262,5778.0,5,7.0,7.5,,,0.0,0
17263,5778.0,5,24.0,24.25,,,0.0,0
17264,5778.0,8,14.0,14.25,",19.0",19.0,15.64,1
17265,5778.0,1,21.0,21.75,,,0.0,0
17266,5779.0,1,0.0,2.25,",3.0",3.0,29.15,1
17267,5779.0,7,7.0,10.0,-1,,0.0,-1
17268,5779.0,2,14.0,,17.5,,24.92,1
17269,5779.0,6,17.0,17.0,",17.5",17.5,24.92,1
17270,5779.0,8,21.0,21.0,",21.5",21.5,30.41,1
17271,5780.0,1,0.0,2.5,",1.25",,0.44,0
17272,5780.0,4,14.0,,",15.75",,2.91,0
17273,5780.0,9,17.0,,,,0.0,0
17274,5780.0,7,24.0,24.0,25.0,,5.13,1
17275,5781.0,6,0.0,0.0,,,0.0,0
17276,5781.0,7,7.0,9.5,-1,,0.0,-1
17277,5781.0,7,14.0,15.75,-1,,0.0,-1
17278,5781.0,0,17.0,17.75,,,0.0,0
17279,5781.0,0,21.0,21.25,",26.25",,2.52,0
17280,5781.0,4,24.0,,",26.25",,2.52,0
17281,5782.0,7,0.0,0.0,0.25,,11.2,1
17282,5782.0,6,7.0,9.75,",7.75",7.75,16.04,1
17283,5782.0,9,14.0,16.25,",14.25,14.75",14.75,18.47,1
17284,5782.0,3,21.0,,",21.0",21.0,9.04,1
17285,5782.0,0,24.0,24.0,",24.75",24.75,24.62,1
17286,5783.0,6,0.0,0.75,",4.75",4.75,22.64,1
17287,5783.0,8,14.0,14.25,",14.0",14.0,22.31,1
17288,5783.0,1,17.0,20.75,",17.5",17.5,34.26,1
17289,5783.0,1,24.0,24.5,",27.25",27.25,34.53,1
17290,5783.0,5,21.0,,",27.25",27.25,34.53,1
17291,974.0,5,0.0,0.5,",6.75",,1.1,0
17292,974.0,5,7.0,7.0,",9.5,12.75",,6.25,0
17293,974.0,5,24.0,25.25,",24.5,29.5",29.5,10.260000000000002,1
17294,974.0,2,14.0,,16.0,,1.98,1
17295,974.0,2,17.0,,-1,,0.0,-1
17296,5786.0,7,0.0,0.0,1.0,,6.17,1
17297,5786.0,6,7.0,7.0,",7.25,7.5,9.75,11.0,12.0",12.0,16.380000000000003,1
17298,5786.0,6,14.0,14.0,",14.5,15.25,16.25",16.25,13.84,1
17299,5786.0,6,17.0,20.0,",17.0,19.0,19.5",19.5,13.879999999999999,1
17300,5786.0,9,21.0,,",21.5,21.75,22.25",22.25,19.3,1
17301,5786.0,4,24.0,,",24.75,25.75,26.0,27.25",,19.099999999999998,0
17302,5787.0,9,0.0,6.25,",1.75,5.75",5.75,20.43,1
17303,5787.0,3,14.0,15.75,",17.75",17.75,14.26,1
17304,5787.0,1,17.0,18.0,",17.75",17.75,14.26,1
17305,5787.0,5,21.0,21.0,",22.0",22.0,14.26,1
17306,5788.0,4,0.0,,",0.5,2.75",2.75,41.19,1
17307,5788.0,3,14.0,,",14.5",14.5,24.47,1
17308,5788.0,9,17.0,,,,0.0,0
17309,5788.0,9,24.0,,,,0.0,0
17310,5789.0,2,0.0,0.25,0.25,,7.36,1
17311,5789.0,8,7.0,7.25,",9.0",9.0,18.89,1
17312,5789.0,8,14.0,14.25,",15.5",15.5,22.81,1
17313,5789.0,1,21.0,21.0,",21.25",21.25,21.83,1
17314,5789.0,0,24.0,,",29.5",29.5,25.33,1
17315,5790.0,5,0.0,0.25,",2.75",2.75,28.65,1
17316,5790.0,8,24.0,25.25,,,0.0,0
17317,5793.0,6,0.0,5.25,",8.25,8.75",,2.33,0
17318,5793.0,4,7.0,,",8.25,8.75,12.75,14.75",,6.99,0
17319,5793.0,0,14.0,14.0,",14.75,20.75",,3.58,0
17320,5793.0,5,17.0,18.0,",20.75,21.25",,2.69,0
17321,5793.0,8,21.0,21.75,",21.25",,1.43,0
17322,5793.0,7,24.0,24.25,-1,,0.0,-1
17323,5794.0,1,0.0,1.5,",4.0,4.75,5.0",,10.690000000000001,0
17324,5794.0,6,7.0,7.25,",7.5,8.5,9.25,10.5",10.5,14.259999999999998,1
17325,5794.0,3,14.0,,",15.5",15.5,5.12,1
17326,5794.0,9,17.0,18.75,",20.25,20.75,21.0,22.25",,8.75,0
17327,5794.0,7,21.0,22.75,21.0,,1.53,1
17328,5795.0,7,0.0,1.0,2.25,,17.15,1
17329,5795.0,7,7.0,7.0,7.0,,5.94,1
17330,5795.0,5,17.0,17.0,",19.75",19.75,9.55,1
17331,5796.0,7,0.0,0.5,-1,,0.0,-1
17332,5796.0,3,7.0,7.0,",9.75",9.75,19.05,1
17333,5796.0,3,21.0,21.25,",23.0",23.0,15.72,1
17334,5796.0,6,14.0,14.5,",14.75",14.75,12.57,1
17335,5796.0,8,24.0,24.25,",27.75",27.75,22.45,1
17336,5798.0,5,0.0,0.5,,,0.0,0
17337,5798.0,5,7.0,11.5,",13.75",13.75,10.47,1
17338,5798.0,0,14.0,14.75,",14.75",14.75,13.22,1
17339,5798.0,7,17.0,17.75,18.75,,7.99,1
17340,5798.0,9,21.0,23.0,",24.0",24.0,15.56,1
17341,5798.0,2,24.0,26.0,24.0,,15.56,1
17342,5799.0,0,0.0,0.25,",0.5,1.25,2.75,3.0,3.5,5.0,5.75",,18.2,0
17343,5799.0,3,14.0,,",20.75",,1.53,0
17344,5799.0,2,21.0,,23.25,,0.78,1
17345,5799.0,2,24.0,,26.25,,3.61,1
17346,5800.0,3,0.0,,",4.75",4.75,17.81,1
17347,5800.0,9,7.0,,,,0.0,0
17348,5800.0,7,14.0,14.5,16.75,,20.88,1
17349,5800.0,7,21.0,22.25,21.75,,25.42,1
17350,5800.0,5,17.0,17.25,",17.5",17.5,29.98,1
17351,5800.0,4,24.0,,",27.5",27.5,25.62,1
17352,5802.0,4,0.0,0.25,",1.0",1.0,25.01,1
17353,5802.0,4,7.0,,",14.25,15.5",15.5,40.07,1
17354,5802.0,7,14.0,14.25,14.25,,15.14,1
17355,5802.0,9,21.0,21.75,",22.5",22.5,12.6,1
17356,5802.0,1,24.0,24.0,",24.75",24.75,13.22,1
17357,5803.0,5,0.0,0.5,",2.25,4.0,6.75",6.75,7.460000000000001,1
17358,5803.0,3,7.0,,,,0.0,0
17359,5803.0,3,21.0,21.25,",22.5",,0.72,0
17360,5803.0,4,14.0,,",15.25,16.5,22.5",,5.6899999999999995,0
17361,5803.0,9,17.0,20.75,",22.5",,0.72,0
17362,5804.0,3,0.0,10.5,",3.25",3.25,22.77,1
17363,5804.0,4,14.0,,",18.25,19.25",,56.45,0
17364,5804.0,4,17.0,,",18.25",18.25,24.07,1
17365,5804.0,7,24.0,,26.25,,34.45,1
17366,5805.0,5,0.0,0.25,",2.0",2.0,17.03,1
17367,5805.0,8,14.0,14.5,",14.5",14.5,7.29,1
17368,5805.0,8,21.0,22.0,",22.5",22.5,11.58,1
17369,5805.0,7,24.0,24.75,-1,,0.0,-1
17370,8974.0,3,0.0,0.25,,,0.0,0
17371,8974.0,3,24.0,24.0,,,0.0,0
17372,8974.0,6,7.0,7.0,,,0.0,0
17373,8974.0,8,14.0,,,,0.0,0
17374,8974.0,0,17.0,20.25,,,0.0,0
17375,5808.0,0,0.0,1.0,",1.75",1.75,18.94,1
17376,5808.0,0,14.0,15.0,",15.25",15.25,30.52,1
17377,5808.0,0,17.0,18.75,",17.0",17.0,19.78,1
17378,5808.0,9,7.0,,",9.5",9.5,28.83,1
17379,5808.0,9,21.0,29.75,,,0.0,0
17380,5809.0,2,0.0,0.5,0.0,,11.81,1
17381,5809.0,4,14.0,,",17.0",,16.72,0
17382,5809.0,3,17.0,17.0,",17.0",17.0,16.72,1
17383,5809.0,5,24.0,24.25,",24.75",24.75,16.46,1
17384,1193.0,1,0.0,0.75,",4.5",4.5,26.91,1
17385,1193.0,1,24.0,24.0,,,0.0,0
17386,1193.0,7,7.0,8.5,-1,,0.0,-1
17387,1193.0,4,14.0,,",23.75",23.75,22.58,1
17388,1193.0,3,17.0,21.75,",23.75",23.75,22.58,1
17389,5812.0,4,0.0,,",1.75,2.5,7.75,9.75",,13.1,0
17390,5812.0,6,7.0,7.5,",7.75,9.75,12.75,13.75,14.5",14.5,15.459999999999999,1
17391,5812.0,2,14.0,16.75,14.5,,9.28,1
17392,5812.0,5,17.0,18.0,",19.5",,4.65,0
17393,5812.0,5,24.0,24.25,",28.0",,1.25,0
17394,5812.0,1,21.0,,,,0.0,0
17395,5813.0,0,0.0,0.5,",1.5",1.5,21.35,1
17396,5813.0,8,7.0,8.0,,,0.0,0
17397,5813.0,7,14.0,14.75,15.75,,10.44,1
17398,5813.0,6,21.0,21.0,",21.75",21.75,18.93,1
17399,5813.0,2,24.0,24.0,-1,,0.0,-1
